,Train Loss,Train Accuracy
0,0.00944819457561161,79.54441450144913
1,0.0033065069640652186,93.5187539194251
2,0.0025695855306642253,94.91873019101371
3,0.002157102413095414,95.7153268588668
4,0.0019849821187157887,96.1441331502856
5,0.001722662448200835,96.62548092405213
6,0.0016164948688599174,96.7542923001305
7,0.0014665429911063788,97.12377756309215
8,0.0013676321141855752,97.25089405264318
9,0.0012708792565751784,97.45936509550685
10,0.0012159502249651092,97.61868442907748
11,0.0011198486457941496,97.65427704615176
12,0.001136774469579697,97.79325774139421
13,0.0010900043522655133,97.7780037626481
14,0.0009790396621779092,98.00003389773055
15,0.0009409308519759491,98.10511686242606
16,0.0009917230812955015,98.06613447229708
17,0.000996377689457709,98.13392993339096
18,0.0008640492517980694,98.31867256487178
19,0.0007986957461335061,98.4525686005322
20,0.0008550780074913501,98.36273961458281
21,0.000883634036095467,98.28985949390689
22,0.0007871420990557635,98.4746021253877
23,0.0007482160622422514,98.57460043050118
24,0.000769042159024769,98.53900781342689
25,0.0007618098056861557,98.55934645175506
26,0.0007984903475336118,98.49663565024322
27,0.0008002224895091042,98.47629701191505
28,0.0006984717711455503,98.68137828172404
29,0.0007922089984500906,98.53900781342689
30,0.0007180718196801117,98.69324248741546
31,0.0007528134762983391,98.58307486313791
32,0.0006370820796128659,98.84069761529466
33,0.0006706477109965774,98.81527431738445
34,0.0006713659173678913,98.78646124641955
35,0.0007126745937366552,98.72544533143505
36,0.0006645270551891379,98.75086862934526
37,0.0006237867086173464,98.90510330333385
38,0.0006761792813149554,98.80171522516568
39,0.0006261497770740431,98.88984932458771
40,0.0007282759578379016,98.71188623921628
41,0.0006184904128146032,98.89154421111506
42,0.0006884190093313049,98.77290215420078
43,0.0006874110371550944,98.73900442365382
44,0.0005792915567604118,98.93561126082608
45,0.0006170976626588408,98.94578057999017
46,0.0006454871434926066,98.89662887069711
47,0.0006404051397675828,98.88645955153302
48,0.0005982855465919936,98.92713682818936
49,0.0006226586035739048,98.96611921831834
50,0.000620247159583839,98.91696750902527
51,0.0005708398187045136,99.03899933899424
52,0.0006322648171871364,98.92883171471671
53,0.0006098482074505217,98.9576447856816
54,0.0005547261710780314,99.06442263690445
55,0.0005968893126023698,99.07459195606853
56,0.000639877190609473,98.93561126082608
57,0.0005471375104117547,99.01866070066609
58,0.0005359013793851556,99.17459026118202
59,0.0006096586552728749,98.99493228928323
60,0.0005496776037175232,99.09662548092405
61,0.0006217653369574239,98.98984762970119
62,0.000588924391421754,99.02544024677547
63,0.000547575237127448,99.10848968661548
64,0.0005382039372222296,99.11187945967018
65,0.0005856276036813937,99.02205047372078
66,0.0006277286402807013,99.01866070066609
67,0.0005956582541779118,99.06781240995916
68,0.0005395838093079054,99.1559465093812
69,0.0005597394622449219,99.08645616175997
70,0.0006176345174495693,99.04238911204895
71,0.0005150526926703977,99.16103116896325
72,0.0006491836332505504,98.98476297011915
73,0.0005345186880193655,99.11696411925222
74,0.000619411981784904,99.09323570786935
75,0.0005613864616436284,99.13052321147099
76,0.0005611534657253252,99.14408230368977
77,0.0006472987798385272,99.01866070066609
78,0.0005947528864154605,99.1457771902171
79,0.0005317387118852758,99.19323401298283
80,0.0004449159072300742,99.29492720462365
81,0.0005565554830763562,99.16611582854527
82,0.0005016674261068411,99.13899764410773
83,0.0005434034812559644,99.19831867256487
